,route_id,direction_id,stop_id_x,stop_sequence_x,shape_dist_traveled_x,trip_headsign,route_type,stop_id_y,stop_sequence_y,shape_dist_traveled_y,distance,route_num
17650,64833,0,2458,19,6.9923,EAST - 119 TORBARRIE towards WILSON STN,3,8004,20,7.2234,0.23,119
17628,64833,0,8004,20,7.1235,EAST - 119 TORBARRIE towards WILSON STN,3,3373,21,7.4193,0.3,119
17651,64833,0,8004,20,7.2234,EAST - 119 TORBARRIE towards WILSON STN,3,3373,21,7.5192,0.3,119
17629,64833,0,3373,21,7.4193,EAST - 119 TORBARRIE towards WILSON STN,3,894,22,7.7245,0.31,119
17652,64833,0,3373,21,7.5192,EAST - 119 TORBARRIE towards WILSON STN,3,894,22,7.8244,0.31,119
17630,64833,0,894,22,7.7245,EAST - 119 TORBARRIE towards WILSON STN,3,5935,23,8.1476,0.42,119
17653,64833,0,894,22,7.8244,EAST - 119 TORBARRIE towards WILSON STN,3,5935,23,8.2475,0.42,119
17631,64833,0,5935,23,8.1476,EAST - 119 TORBARRIE towards WILSON STN,3,14319,24,9.0217,0.87,119
17654,64833,0,5935,23,8.2475,EAST - 119 TORBARRIE towards WILSON STN,3,14319,24,9.1217,0.87,119
17763,64833,1,14319,1,0.0,WEST - 119 TORBARRIE towards TORBARRIE and CLAYSON,3,895,2,0.5048,0.5,119
17764,64833,1,895,2,0.5048,WEST - 119 TORBARRIE towards TORBARRIE and CLAYSON,3,8737,3,0.868,0.36,119
17765,64833,1,8737,3,0.868,WEST - 119 TORBARRIE towards TORBARRIE and CLAYSON,3,10047,4,1.2728,0.4,119
17766,64833,1,10047,4,1.2728,WEST - 119 TORBARRIE towards TORBARRIE and CLAYSON,3,4926,5,1.5821,0.31,119
17767,64833,1,4926,5,1.5821,WEST - 119 TORBARRIE towards TORBARRIE and CLAYSON,3,7617,6,1.8653,0.28,119
17768,64833,1,7617,6,1.8653,WEST - 119 TORBARRIE towards TORBARRIE and CLAYSON,3,5623,7,2.2331,0.37,119
17769,64833,1,5623,7,2.2331,WEST - 119 TORBARRIE towards TORBARRIE and CLAYSON,3,3913,8,2.3798,0.15,119
17770,64833,1,3913,8,2.3798,WEST - 119 TORBARRIE towards TORBARRIE and CLAYSON,3,893,9,2.754,0.37,119
17771,64833,1,893,9,2.754,WEST - 119 TORBARRIE towards TORBARRIE and CLAYSON,3,5357,10,3.1515,0.4,119
17772,64833,1,5357,10,3.1515,WEST - 119 TORBARRIE towards TORBARRIE and CLAYSON,3,8411,11,3.5797,0.43,119
17773,64833,1,8411,11,3.5797,WEST - 119 TORBARRIE towards TORBARRIE and CLAYSON,3,3393,12,3.8411,0.26,119
17774,64833,1,3393,12,3.8411,WEST - 119 TORBARRIE towards TORBARRIE and CLAYSON,3,2474,13,4.0463,0.21,119
17775,64833,1,2474,13,4.0463,WEST - 119 TORBARRIE towards TORBARRIE and CLAYSON,3,2978,14,4.3231,0.28,119
17776,64833,1,2978,14,4.3231,WEST - 119 TORBARRIE towards TORBARRIE and CLAYSON,3,9514,15,4.8103,0.49,119
17777,64833,1,9514,15,4.8103,WEST - 119 TORBARRIE towards TORBARRIE and CLAYSON,3,4647,16,4.9959,0.19,119
17778,64833,1,4647,16,4.9959,WEST - 119 TORBARRIE towards TORBARRIE and CLAYSON,3,8318,17,5.2071,0.21,119
17779,64833,1,8318,17,5.2071,WEST - 119 TORBARRIE towards TORBARRIE and CLAYSON,3,6874,18,5.4386,0.23,119
17780,64833,1,6874,18,5.4386,WEST - 119 TORBARRIE towards TORBARRIE and CLAYSON,3,24155,19,5.685,0.25,119
17781,64833,1,24155,19,5.685,WEST - 119 TORBARRIE towards TORBARRIE and CLAYSON,3,2907,20,6.3037,0.62,119
17787,64833,1,24155,19,5.685,WEST - 119 TORBARRIE towards TORBARRIE and CLAYSON,3,14081,20,5.903,0.22,119
17782,64833,1,2907,20,6.3037,WEST - 119 TORBARRIE towards TORBARRIE and CLAYSON,3,2475,21,6.6013,0.3,119
17788,64833,1,14081,20,5.903,WEST - 119 TORBARRIE towards TORBARRIE and CLAYSON,3,13982,21,6.3361,0.43,119
17783,64833,1,2475,21,6.6013,WEST - 119 TORBARRIE towards TORBARRIE and CLAYSON,3,23935,22,6.9312,0.33,119
17789,64833,1,13982,21,6.3361,WEST - 119 TORBARRIE towards TORBARRIE and CLAYSON,3,14082,22,6.7798,0.44,119
17784,64833,1,23935,22,6.9312,WEST - 119 TORBARRIE towards TORBARRIE and CLAYSON,3,23936,23,7.3495,0.42,119
17790,64833,1,14082,22,6.7798,WEST - 119 TORBARRIE towards TORBARRIE and CLAYSON,3,14083,23,6.9861,0.21,119
17785,64833,1,23936,23,7.3495,WEST - 119 TORBARRIE towards TORBARRIE and CLAYSON,3,9425,24,7.7753,0.43,119
17791,64833,1,14083,23,6.9861,WEST - 119 TORBARRIE towards TORBARRIE and CLAYSON,3,14108,24,7.2743,0.29,119
17786,64833,1,9425,24,7.7753,WEST - 119 TORBARRIE towards TORBARRIE and CLAYSON,3,4269,25,9.1245,1.35,119
17792,64833,1,14108,24,7.2743,WEST - 119 TORBARRIE towards TORBARRIE and CLAYSON,3,6739,25,8.283,1.01,119
17793,64833,1,6739,25,8.283,WEST - 119 TORBARRIE towards TORBARRIE and CLAYSON,3,6161,26,8.9108,0.63,119
3655,64834,0,1330,1,0.0563,EAST - 12C KINGSTON RD towards ST CLAIR and BARKDENE HILLS,3,9472,2,0.323,0.27,12C
3688,64834,0,14305,1,0.1499,EAST - 12C KINGSTON RD towards ST CLAIR and BARKDENE HILLS,3,14731,2,0.3825,0.23,12C
5083,64834,0,14305,1,0.1499,EAST - 12D KINGSTON RD towards U of T SCARBOROUGH,3,14731,2,0.3825,0.23,12D
5387,64834,0,3243,1,0.051,EAST - 12A KINGSTON RD towards KENNEDY STATION via VARIETY VILLAGE and BRIMLEY,3,2966,2,0.2131,0.16,12A
5446,64834,0,14305,1,0.1499,EAST - 12A KINGSTON RD towards KENNEDY STATION via VARIETY VILLAGE and BRIMLEY,3,14731,2,0.3825,0.23,12A
5499,64834,0,14305,1,0.1499,EAST - 12B KINGSTON RD towards KENNEDY STATION via BRIMLEY,3,14731,2,0.3825,0.23,12B
18535,64834,0,14305,1,0.1499,EAST - 12S KINGSTON RD SHORT TURN towards BINGHAM LOOP,3,14731,2,0.3825,0.23,12S
3656,64834,0,9472,2,0.323,EAST - 12C KINGSTON RD towards ST CLAIR and BARKDENE HILLS,3,5336,3,0.4454,0.12,12C
3689,64834,0,14731,2,0.3825,EAST - 12C KINGSTON RD towards ST CLAIR and BARKDENE HILLS,3,8504,3,0.567,0.18,12C
5084,64834,0,14731,2,0.3825,EAST - 12D KINGSTON RD towards U of T SCARBOROUGH,3,8504,3,0.567,0.18,12D
5388,64834,0,2966,2,0.2131,EAST - 12A KINGSTON RD towards KENNEDY STATION via VARIETY VILLAGE and BRIMLEY,3,8892,3,0.3917,0.18,12A
5447,64834,0,14731,2,0.3825,EAST - 12A KINGSTON RD towards KENNEDY STATION via VARIETY VILLAGE and BRIMLEY,3,8504,3,0.567,0.18,12A
5500,64834,0,14731,2,0.3825,EAST - 12B KINGSTON RD towards KENNEDY STATION via BRIMLEY,3,8504,3,0.567,0.18,12B
18536,64834,0,14731,2,0.3825,EAST - 12S KINGSTON RD SHORT TURN towards BINGHAM LOOP,3,8504,3,0.567,0.18,12S
3657,64834,0,5336,3,0.4454,EAST - 12C KINGSTON RD towards ST CLAIR and BARKDENE HILLS,3,7133,4,0.5973,0.15,12C
3690,64834,0,8504,3,0.567,EAST - 12C KINGSTON RD towards ST CLAIR and BARKDENE HILLS,3,2623,4,0.7214,0.15,12C
5085,64834,0,8504,3,0.567,EAST - 12D KINGSTON RD towards U of T SCARBOROUGH,3,2623,4,0.7214,0.15,12D
5389,64834,0,8892,3,0.3917,EAST - 12A KINGSTON RD towards KENNEDY STATION via VARIETY VILLAGE and BRIMLEY,3,2600,4,0.5815,0.19,12A
5448,64834,0,8504,3,0.567,EAST - 12A KINGSTON RD towards KENNEDY STATION via VARIETY VILLAGE and BRIMLEY,3,2623,4,0.7214,0.15,12A
5501,64834,0,8504,3,0.567,EAST - 12B KINGSTON RD towards KENNEDY STATION via BRIMLEY,3,2623,4,0.7214,0.15,12B
18537,64834,0,8504,3,0.567,EAST - 12S KINGSTON RD SHORT TURN towards BINGHAM LOOP,3,2623,4,0.7214,0.15,12S
3658,64834,0,7133,4,0.5973,EAST - 12C KINGSTON RD towards ST CLAIR and BARKDENE HILLS,3,1430,5,0.8032,0.21,12C
3691,64834,0,2623,4,0.7214,EAST - 12C KINGSTON RD towards ST CLAIR and BARKDENE HILLS,3,2608,5,1.0112,0.29,12C
5086,64834,0,2623,4,0.7214,EAST - 12D KINGSTON RD towards U of T SCARBOROUGH,3,2608,5,1.0112,0.29,12D
5390,64834,0,2600,4,0.5815,EAST - 12A KINGSTON RD towards KENNEDY STATION via VARIETY VILLAGE and BRIMLEY,3,2801,5,0.9193,0.34,12A
5449,64834,0,2623,4,0.7214,EAST - 12A KINGSTON RD towards KENNEDY STATION via VARIETY VILLAGE and BRIMLEY,3,2608,5,1.0112,0.29,12A
5502,64834,0,2623,4,0.7214,EAST - 12B KINGSTON RD towards KENNEDY STATION via BRIMLEY,3,2608,5,1.0112,0.29,12B
18538,64834,0,2623,4,0.7214,EAST - 12S KINGSTON RD SHORT TURN towards BINGHAM LOOP,3,2608,5,1.0112,0.29,12S
3659,64834,0,1430,5,0.8032,EAST - 12C KINGSTON RD towards ST CLAIR and BARKDENE HILLS,3,7056,6,1.1295,0.33,12C
3692,64834,0,2608,5,1.0112,EAST - 12C KINGSTON RD towards ST CLAIR and BARKDENE HILLS,3,7921,6,1.2786,0.27,12C
5087,64834,0,2608,5,1.0112,EAST - 12D KINGSTON RD towards U of T SCARBOROUGH,3,7921,6,1.2786,0.27,12D
5391,64834,0,2801,5,0.9193,EAST - 12A KINGSTON RD towards KENNEDY STATION via VARIETY VILLAGE and BRIMLEY,3,15031,6,1.1138,0.19,12A
5450,64834,0,2608,5,1.0112,EAST - 12A KINGSTON RD towards KENNEDY STATION via VARIETY VILLAGE and BRIMLEY,3,7921,6,1.2786,0.27,12A
5503,64834,0,2608,5,1.0112,EAST - 12B KINGSTON RD towards KENNEDY STATION via BRIMLEY,3,7921,6,1.2786,0.27,12B
18539,64834,0,2608,5,1.0112,EAST - 12S KINGSTON RD SHORT TURN towards BINGHAM LOOP,3,7921,6,1.2786,0.27,12S
3660,64834,0,7056,6,1.1295,EAST - 12C KINGSTON RD towards ST CLAIR and BARKDENE HILLS,3,9451,7,1.4173,0.29,12C
3693,64834,0,7921,6,1.2786,EAST - 12C KINGSTON RD towards ST CLAIR and BARKDENE HILLS,3,8160,7,1.4912,0.21,12C
5088,64834,0,7921,6,1.2786,EAST - 12D KINGSTON RD towards U of T SCARBOROUGH,3,8160,7,1.4912,0.21,12D
5392,64834,0,15031,6,1.1138,EAST - 12A KINGSTON RD towards KENNEDY STATION via VARIETY VILLAGE and BRIMLEY,3,4720,7,1.4873,0.37,12A
5451,64834,0,7921,6,1.2786,EAST - 12A KINGSTON RD towards KENNEDY STATION via VARIETY VILLAGE and BRIMLEY,3,8160,7,1.4912,0.21,12A
5504,64834,0,7921,6,1.2786,EAST - 12B KINGSTON RD towards KENNEDY STATION via BRIMLEY,3,8160,7,1.4912,0.21,12B
18540,64834,0,7921,6,1.2786,EAST - 12S KINGSTON RD SHORT TURN towards BINGHAM LOOP,3,8160,7,1.4912,0.21,12S
3661,64834,0,9451,7,1.4173,EAST - 12C KINGSTON RD towards ST CLAIR and BARKDENE HILLS,3,3024,8,1.5551,0.14,12C
3694,64834,0,8160,7,1.4912,EAST - 12C KINGSTON RD towards ST CLAIR and BARKDENE HILLS,3,7857,8,1.6804,0.19,12C
5089,64834,0,8160,7,1.4912,EAST - 12D KINGSTON RD towards U of T SCARBOROUGH,3,7857,8,1.6804,0.19,12D
5393,64834,0,4720,7,1.4873,EAST - 12A KINGSTON RD towards KENNEDY STATION via VARIETY VILLAGE and BRIMLEY,3,8516,8,1.6649,0.18,12A
5452,64834,0,8160,7,1.4912,EAST - 12A KINGSTON RD towards KENNEDY STATION via VARIETY VILLAGE and BRIMLEY,3,7857,8,1.6804,0.19,12A
5505,64834,0,8160,7,1.4912,EAST - 12B KINGSTON RD towards KENNEDY STATION via BRIMLEY,3,7857,8,1.6804,0.19,12B
18541,64834,0,8160,7,1.4912,EAST - 12S KINGSTON RD SHORT TURN towards BINGHAM LOOP,3,7857,8,1.6804,0.19,12S
3653,64834,0,3024,8,1.5551,EAST - 12C KINGSTON RD towards ST CLAIR and BARKDENE HILLS,3,3630,9,1.7134,0.16,12C
3695,64834,0,7857,8,1.6804,EAST - 12C KINGSTON RD towards ST CLAIR and BARKDENE HILLS,3,2966,9,1.8378,0.16,12C
5090,64834,0,7857,8,1.6804,EAST - 12D KINGSTON RD towards U of T SCARBOROUGH,3,2966,9,1.8378,0.16,12D
5394,64834,0,8516,8,1.6649,EAST - 12A KINGSTON RD towards KENNEDY STATION via VARIETY VILLAGE and BRIMLEY,3,9456,9,1.8863,0.22,12A
5453,64834,0,7857,8,1.6804,EAST - 12A KINGSTON RD towards KENNEDY STATION via VARIETY VILLAGE and BRIMLEY,3,2966,9,1.8378,0.16,12A
5506,64834,0,7857,8,1.6804,EAST - 12B KINGSTON RD towards KENNEDY STATION via BRIMLEY,3,2966,9,1.8378,0.16,12B
18542,64834,0,7857,8,1.6804,EAST - 12S KINGSTON RD SHORT TURN towards BINGHAM LOOP,3,3243,9,2.0691,0.39,12S
3654,64834,0,3630,9,1.7134,EAST - 12C KINGSTON RD towards ST CLAIR and BARKDENE HILLS,3,4405,10,1.9573,0.24,12C
3674,64834,0,2966,9,1.8378,EAST - 12C KINGSTON RD towards ST CLAIR and BARKDENE HILLS,3,8892,10,2.0164,0.18,12C
5069,64834,0,2966,9,1.8378,EAST - 12D KINGSTON RD towards U of T SCARBOROUGH,3,8892,10,2.0164,0.18,12D
5395,64834,0,9456,9,1.8863,EAST - 12A KINGSTON RD towards KENNEDY STATION via VARIETY VILLAGE and BRIMLEY,3,1190,10,2.1382,0.25,12A
5419,64834,0,2966,9,1.8378,EAST - 12A KINGSTON RD towards KENNEDY STATION via VARIETY VILLAGE and BRIMLEY,3,8892,10,2.0164,0.18,12A
5476,64834,0,2966,9,1.8378,EAST - 12B KINGSTON RD towards KENNEDY STATION via BRIMLEY,3,8892,10,2.0164,0.18,12B
3662,64834,0,4405,10,1.9573,EAST - 12C KINGSTON RD towards ST CLAIR and BARKDENE HILLS,3,6241,11,2.3453,0.39,12C
3675,64834,0,8892,10,2.0164,EAST - 12C KINGSTON RD towards ST CLAIR and BARKDENE HILLS,3,2600,11,2.2062,0.19,12C
5070,64834,0,8892,10,2.0164,EAST - 12D KINGSTON RD towards U of T SCARBOROUGH,3,2600,11,2.2062,0.19,12D
5396,64834,0,1190,10,2.1382,EAST - 12A KINGSTON RD towards KENNEDY STATION via VARIETY VILLAGE and BRIMLEY,3,8107,11,2.5023,0.36,12A
5420,64834,0,8892,10,2.0164,EAST - 12A KINGSTON RD towards KENNEDY STATION via VARIETY VILLAGE and BRIMLEY,3,2600,11,2.2062,0.19,12A
5477,64834,0,8892,10,2.0164,EAST - 12B KINGSTON RD towards KENNEDY STATION via BRIMLEY,3,2600,11,2.2062,0.19,12B
3676,64834,0,2600,11,2.2062,EAST - 12C KINGSTON RD towards ST CLAIR and BARKDENE HILLS,3,2801,12,2.544,0.34,12C
5071,64834,0,2600,11,2.2062,EAST - 12D KINGSTON RD towards U of T SCARBOROUGH,3,2801,12,2.544,0.34,12D
5397,64834,0,8107,11,2.5023,EAST - 12A KINGSTON RD towards KENNEDY STATION via VARIETY VILLAGE and BRIMLEY,3,4872,12,2.6383,0.14,12A
5421,64834,0,2600,11,2.2062,EAST - 12A KINGSTON RD towards KENNEDY STATION via VARIETY VILLAGE and BRIMLEY,3,2801,12,2.544,0.34,12A
5478,64834,0,2600,11,2.2062,EAST - 12B KINGSTON RD towards KENNEDY STATION via BRIMLEY,3,2801,12,2.544,0.34,12B
3677,64834,0,2801,12,2.544,EAST - 12C KINGSTON RD towards ST CLAIR and BARKDENE HILLS,3,15031,13,2.7385,0.19,12C
5072,64834,0,2801,12,2.544,EAST - 12D KINGSTON RD towards U of T SCARBOROUGH,3,15031,13,2.7385,0.19,12D
5398,64834,0,4872,12,2.6383,EAST - 12A KINGSTON RD towards KENNEDY STATION via VARIETY VILLAGE and BRIMLEY,3,7686,13,2.8547,0.22,12A
5422,64834,0,2801,12,2.544,EAST - 12A KINGSTON RD towards KENNEDY STATION via VARIETY VILLAGE and BRIMLEY,3,15031,13,2.7385,0.19,12A
5479,64834,0,2801,12,2.544,EAST - 12B KINGSTON RD towards KENNEDY STATION via BRIMLEY,3,15031,13,2.7385,0.19,12B
3678,64834,0,15031,13,2.7385,EAST - 12C KINGSTON RD towards ST CLAIR and BARKDENE HILLS,3,4720,14,3.112,0.37,12C
5073,64834,0,15031,13,2.7385,EAST - 12D KINGSTON RD towards U of T SCARBOROUGH,3,4720,14,3.112,0.37,12D
5399,64834,0,7686,13,2.8547,EAST - 12A KINGSTON RD towards KENNEDY STATION via VARIETY VILLAGE and BRIMLEY,3,14779,14,3.3485,0.49,12A
5423,64834,0,15031,13,2.7385,EAST - 12A KINGSTON RD towards KENNEDY STATION via VARIETY VILLAGE and BRIMLEY,3,4720,14,3.112,0.37,12A
5480,64834,0,15031,13,2.7385,EAST - 12B KINGSTON RD towards KENNEDY STATION via BRIMLEY,3,4720,14,3.112,0.37,12B
3679,64834,0,4720,14,3.112,EAST - 12C KINGSTON RD towards ST CLAIR and BARKDENE HILLS,3,8516,15,3.2896,0.18,12C
5074,64834,0,4720,14,3.112,EAST - 12D KINGSTON RD towards U of T SCARBOROUGH,3,8516,15,3.2896,0.18,12D
5400,64834,0,14779,14,3.3485,EAST - 12A KINGSTON RD towards KENNEDY STATION via VARIETY VILLAGE and BRIMLEY,3,2802,15,4.092,0.74,12A
5424,64834,0,4720,14,3.112,EAST - 12A KINGSTON RD towards KENNEDY STATION via VARIETY VILLAGE and BRIMLEY,3,8516,15,3.2896,0.18,12A
5481,64834,0,4720,14,3.112,EAST - 12B KINGSTON RD towards KENNEDY STATION via BRIMLEY,3,8516,15,3.2896,0.18,12B
3680,64834,0,8516,15,3.2896,EAST - 12C KINGSTON RD towards ST CLAIR and BARKDENE HILLS,3,9456,16,3.511,0.22,12C
5075,64834,0,8516,15,3.2896,EAST - 12D KINGSTON RD towards U of T SCARBOROUGH,3,9456,16,3.511,0.22,12D
5401,64834,0,2802,15,4.092,EAST - 12A KINGSTON RD towards KENNEDY STATION via VARIETY VILLAGE and BRIMLEY,3,9445,16,4.3832,0.29,12A
5425,64834,0,8516,15,3.2896,EAST - 12A KINGSTON RD towards KENNEDY STATION via VARIETY VILLAGE and BRIMLEY,3,9456,16,3.511,0.22,12A
5482,64834,0,8516,15,3.2896,EAST - 12B KINGSTON RD towards KENNEDY STATION via BRIMLEY,3,9456,16,3.511,0.22,12B
3681,64834,0,9456,16,3.511,EAST - 12C KINGSTON RD towards ST CLAIR and BARKDENE HILLS,3,1190,17,3.7628,0.25,12C
5076,64834,0,9456,16,3.511,EAST - 12D KINGSTON RD towards U of T SCARBOROUGH,3,1190,17,3.7628,0.25,12D
5402,64834,0,9445,16,4.3832,EAST - 12A KINGSTON RD towards KENNEDY STATION via VARIETY VILLAGE and BRIMLEY,3,7720,17,4.68,0.3,12A
5426,64834,0,9456,16,3.511,EAST - 12A KINGSTON RD towards KENNEDY STATION via VARIETY VILLAGE and BRIMLEY,3,1190,17,3.7628,0.25,12A
5483,64834,0,9456,16,3.511,EAST - 12B KINGSTON RD towards KENNEDY STATION via BRIMLEY,3,1190,17,3.7628,0.25,12B
3682,64834,0,1190,17,3.7628,EAST - 12C KINGSTON RD towards ST CLAIR and BARKDENE HILLS,3,6012,18,4.0801,0.32,12C
5077,64834,0,1190,17,3.7628,EAST - 12D KINGSTON RD towards U of T SCARBOROUGH,3,6012,18,4.0801,0.32,12D
5403,64834,0,7720,17,4.68,EAST - 12A KINGSTON RD towards KENNEDY STATION via VARIETY VILLAGE and BRIMLEY,3,3922,18,4.9524,0.27,12A
5427,64834,0,1190,17,3.7628,EAST - 12A KINGSTON RD towards KENNEDY STATION via VARIETY VILLAGE and BRIMLEY,3,8107,18,4.127,0.36,12A
5484,64834,0,1190,17,3.7628,EAST - 12B KINGSTON RD towards KENNEDY STATION via BRIMLEY,3,6012,18,4.0801,0.32,12B
3696,64834,0,6012,18,4.0801,EAST - 12C KINGSTON RD towards ST CLAIR and BARKDENE HILLS,3,6067,19,4.3659,0.29,12C
5091,64834,0,6012,18,4.0801,EAST - 12D KINGSTON RD towards U of T SCARBOROUGH,3,6067,19,4.3659,0.29,12D
5404,64834,0,3922,18,4.9524,EAST - 12A KINGSTON RD towards KENNEDY STATION via VARIETY VILLAGE and BRIMLEY,3,7014,19,5.3897,0.44,12A
5428,64834,0,8107,18,4.127,EAST - 12A KINGSTON RD towards KENNEDY STATION via VARIETY VILLAGE and BRIMLEY,3,4872,19,4.263,0.14,12A
5507,64834,0,6012,18,4.0801,EAST - 12B KINGSTON RD towards KENNEDY STATION via BRIMLEY,3,6067,19,4.3659,0.29,12B
3697,64834,0,6067,19,4.3659,EAST - 12C KINGSTON RD towards ST CLAIR and BARKDENE HILLS,3,6581,20,4.5307,0.16,12C
5092,64834,0,6067,19,4.3659,EAST - 12D KINGSTON RD towards U of T SCARBOROUGH,3,6581,20,4.5307,0.16,12D
5405,64834,0,7014,19,5.3897,EAST - 12A KINGSTON RD towards KENNEDY STATION via VARIETY VILLAGE and BRIMLEY,3,4158,20,5.6776,0.29,12A
5429,64834,0,4872,19,4.263,EAST - 12A KINGSTON RD towards KENNEDY STATION via VARIETY VILLAGE and BRIMLEY,3,7686,20,4.4794,0.22,12A
5508,64834,0,6067,19,4.3659,EAST - 12B KINGSTON RD towards KENNEDY STATION via BRIMLEY,3,6581,20,4.5307,0.16,12B
3698,64834,0,6581,20,4.5307,EAST - 12C KINGSTON RD towards ST CLAIR and BARKDENE HILLS,3,1949,21,4.7806,0.25,12C
5093,64834,0,6581,20,4.5307,EAST - 12D KINGSTON RD towards U of T SCARBOROUGH,3,1949,21,4.7806,0.25,12D
5383,64834,0,4158,20,5.6776,EAST - 12A KINGSTON RD towards KENNEDY STATION via VARIETY VILLAGE and BRIMLEY,3,4586,21,6.1074,0.43,12A
5430,64834,0,7686,20,4.4794,EAST - 12A KINGSTON RD towards KENNEDY STATION via VARIETY VILLAGE and BRIMLEY,3,14779,21,4.9731,0.49,12A
5509,64834,0,6581,20,4.5307,EAST - 12B KINGSTON RD towards KENNEDY STATION via BRIMLEY,3,1949,21,4.7806,0.25,12B
3699,64834,0,1949,21,4.7806,EAST - 12C KINGSTON RD towards ST CLAIR and BARKDENE HILLS,3,6172,22,5.1255,0.34,12C
5094,64834,0,1949,21,4.7806,EAST - 12D KINGSTON RD towards U of T SCARBOROUGH,3,6172,22,5.1255,0.34,12D
5406,64834,0,4586,21,6.1074,EAST - 12A KINGSTON RD towards KENNEDY STATION via VARIETY VILLAGE and BRIMLEY,3,10330,22,6.2887,0.18,12A
5431,64834,0,14779,21,4.9731,EAST - 12A KINGSTON RD towards KENNEDY STATION via VARIETY VILLAGE and BRIMLEY,3,2802,22,5.7166,0.74,12A
5458,64834,0,14779,21,4.9731,EAST - 12A KINGSTON RD towards KENNEDY STATION via VARIETY VILLAGE and BRIMLEY,3,9445,22,6.0079,1.03,12A
5510,64834,0,1949,21,4.7806,EAST - 12B KINGSTON RD towards KENNEDY STATION via BRIMLEY,3,6172,22,5.1255,0.34,12B
3700,64834,0,6172,22,5.1255,EAST - 12C KINGSTON RD towards ST CLAIR and BARKDENE HILLS,3,2802,23,5.4835,0.36,12C
5095,64834,0,6172,22,5.1255,EAST - 12D KINGSTON RD towards U of T SCARBOROUGH,3,2802,23,5.4835,0.36,12D
5407,64834,0,10330,22,6.2887,EAST - 12A KINGSTON RD towards KENNEDY STATION via VARIETY VILLAGE and BRIMLEY,3,10066,23,6.4883,0.2,12A
5432,64834,0,2802,22,5.7166,EAST - 12A KINGSTON RD towards KENNEDY STATION via VARIETY VILLAGE and BRIMLEY,3,9445,23,6.0079,0.29,12A
5459,64834,0,9445,22,6.0079,EAST - 12A KINGSTON RD towards KENNEDY STATION via VARIETY VILLAGE and BRIMLEY,3,7720,23,6.3047,0.3,12A
5511,64834,0,6172,22,5.1255,EAST - 12B KINGSTON RD towards KENNEDY STATION via BRIMLEY,3,2802,23,5.4835,0.36,12B
3683,64834,0,2802,23,5.4835,EAST - 12C KINGSTON RD towards ST CLAIR and BARKDENE HILLS,3,9445,24,5.7747,0.29,12C
5078,64834,0,2802,23,5.4835,EAST - 12D KINGSTON RD towards U of T SCARBOROUGH,3,9445,24,5.7747,0.29,12D
5408,64834,0,10066,23,6.4883,EAST - 12A KINGSTON RD towards KENNEDY STATION via VARIETY VILLAGE and BRIMLEY,3,4819,24,6.7091,0.22,12A
5433,64834,0,9445,23,6.0079,EAST - 12A KINGSTON RD towards KENNEDY STATION via VARIETY VILLAGE and BRIMLEY,3,7720,24,6.3047,0.3,12A
5460,64834,0,7720,23,6.3047,EAST - 12A KINGSTON RD towards KENNEDY STATION via VARIETY VILLAGE and BRIMLEY,3,3922,24,6.577,0.27,12A
5485,64834,0,2802,23,5.4835,EAST - 12B KINGSTON RD towards KENNEDY STATION via BRIMLEY,3,9445,24,5.7747,0.29,12B
3684,64834,0,9445,24,5.7747,EAST - 12C KINGSTON RD towards ST CLAIR and BARKDENE HILLS,3,7720,25,6.0715,0.3,12C
5079,64834,0,9445,24,5.7747,EAST - 12D KINGSTON RD towards U of T SCARBOROUGH,3,7720,25,6.0715,0.3,12D
5409,64834,0,4819,24,6.7091,EAST - 12A KINGSTON RD towards KENNEDY STATION via VARIETY VILLAGE and BRIMLEY,3,5249,25,6.8778,0.17,12A
5434,64834,0,7720,24,6.3047,EAST - 12A KINGSTON RD towards KENNEDY STATION via VARIETY VILLAGE and BRIMLEY,3,3922,25,6.577,0.27,12A
5461,64834,0,3922,24,6.577,EAST - 12A KINGSTON RD towards KENNEDY STATION via VARIETY VILLAGE and BRIMLEY,3,7014,25,7.0143,0.44,12A
5486,64834,0,9445,24,5.7747,EAST - 12B KINGSTON RD towards KENNEDY STATION via BRIMLEY,3,7720,25,6.0715,0.3,12B
3685,64834,0,7720,25,6.0715,EAST - 12C KINGSTON RD towards ST CLAIR and BARKDENE HILLS,3,3922,26,6.3439,0.27,12C
5080,64834,0,7720,25,6.0715,EAST - 12D KINGSTON RD towards U of T SCARBOROUGH,3,3922,26,6.3439,0.27,12D
5410,64834,0,5249,25,6.8778,EAST - 12A KINGSTON RD towards KENNEDY STATION via VARIETY VILLAGE and BRIMLEY,3,4616,26,7.1626,0.28,12A
5435,64834,0,3922,25,6.577,EAST - 12A KINGSTON RD towards KENNEDY STATION via VARIETY VILLAGE and BRIMLEY,3,7014,26,7.0143,0.44,12A
5462,64834,0,7014,25,7.0143,EAST - 12A KINGSTON RD towards KENNEDY STATION via VARIETY VILLAGE and BRIMLEY,3,4158,26,7.3022,0.29,12A
5487,64834,0,7720,25,6.0715,EAST - 12B KINGSTON RD towards KENNEDY STATION via BRIMLEY,3,3922,26,6.3439,0.27,12B
3686,64834,0,3922,26,6.3439,EAST - 12C KINGSTON RD towards ST CLAIR and BARKDENE HILLS,3,7014,27,6.7812,0.44,12C
5081,64834,0,3922,26,6.3439,EAST - 12D KINGSTON RD towards U of T SCARBOROUGH,3,7014,27,6.7812,0.44,12D
